product_id,product_name,category,subcategory,price,currency,sku,is_active,created_at,updated_at,_source,_loaded_at
P00447,Tablet Product 447,Electronics,Tablet,1808.8626,VND,SKU000447,True,2024-12-07T00:00:00+00:00,2024-12-14T00:00:00+00:00,erp,2024-12-14T01:00:00+00:00
P00448,Furniture Product 448,Home,Furniture,1680.8719,VND,SKU000448,True,2025-03-14T00:00:00+00:00,2025-04-16T00:00:00+00:00,woocommerce,2025-04-16T01:00:00+00:00
P00449,Decor Product 449,Home,Decor,4089.6371,VND,SKU000449,True,2024-11-04T00:00:00+00:00,2024-12-13T00:00:00+00:00,erp,2024-12-13T01:00:00+00:00
P00450,Women Product 450,Fashion,Women,4665.0804,VND,SKU000450,True,2025-11-08T00:00:00+00:00,2025-12-01T00:00:00+00:00,erp,2025-12-01T01:00:00+00:00
P00451,Decor Product 451,Home,Decor,747.4231,VND,SKU000451,False,2024-05-30T00:00:00+00:00,2024-06-19T00:00:00+00:00,woocommerce,2024-06-19T01:00:00+00:00
P00452,Phone Product 452,Electronics,Phone,4798.3307,VND,SKU000452,True,2025-08-14T00:00:00+00:00,2025-09-10T00:00:00+00:00,erp,2025-09-10T01:00:00+00:00
P00453,Laptop Product 453,Electronics,Laptop,3840.0017,VND,SKU000453,True,2024-05-10T00:00:00+00:00,2024-05-21T00:00:00+00:00,woocommerce,2024-05-21T01:00:00+00:00
P00454,Outdoor Product 454,Sports,Outdoor,4864.5158,VND,SKU000454,True,2025-05-07T00:00:00+00:00,2025-06-20T00:00:00+00:00,erp,2025-06-20T01:00:00+00:00
P00455,Kitchen Product 455,Home,Kitchen,2490.5404,VND,SKU000455,False,2025-03-04T00:00:00+00:00,2025-04-08T00:00:00+00:00,erp,2025-04-08T01:00:00+00:00
P00456,Fitness Product 456,Sports,Fitness,2114.9854,VND,SKU000456,True,2025-08-17T00:00:00+00:00,2025-10-01T00:00:00+00:00,erp,2025-10-01T01:00:00+00:00
P00457,Kitchen Product 457,Home,Kitchen,4969.5875,VND,SKU000457,True,2024-01-03T00:00:00+00:00,2024-01-16T00:00:00+00:00,woocommerce,2024-01-16T01:00:00+00:00
P00458,Fitness Product 458,Sports,Fitness,4557.696,VND,SKU000458,True,2024-04-22T00:00:00+00:00,2024-04-25T00:00:00+00:00,erp,2024-04-25T01:00:00+00:00
P00459,Women Product 459,Fashion,Women,4268.0279,VND,SKU000459,False,2024-05-27T00:00:00+00:00,2024-07-19T00:00:00+00:00,erp,2024-07-19T01:00:00+00:00
P00460,Furniture Product 460,Home,Furniture,697.6286,VND,SKU000460,True,2024-02-27T00:00:00+00:00,2024-04-14T00:00:00+00:00,woocommerce,2024-04-14T01:00:00+00:00
P00461,Tablet Product 461,Electronics,Tablet,279.8759,VND,SKU000461,True,2025-03-10T00:00:00+00:00,2025-04-02T00:00:00+00:00,erp,2025-04-02T01:00:00+00:00
P00462,Indoor Product 462,Sports,Indoor,742.9645,VND,SKU000462,True,2024-06-10T00:00:00+00:00,2024-06-11T00:00:00+00:00,erp,2024-06-11T01:00:00+00:00
P00463,Furniture Product 463,Home,Furniture,4157.0293,VND,SKU000463,False,2024-01-13T00:00:00+00:00,2024-02-18T00:00:00+00:00,erp,2024-02-18T01:00:00+00:00
P00464,Kitchen Product 464,Home,Kitchen,2641.9757,VND,SKU000464,True,2024-05-23T00:00:00+00:00,2024-07-09T00:00:00+00:00,woocommerce,2024-07-09T01:00:00+00:00
P00465,Indoor Product 465,Sports,Indoor,3909.1706,VND,SKU000465,True,2024-12-11T00:00:00+00:00,2025-01-08T00:00:00+00:00,woocommerce,2025-01-08T01:00:00+00:00
P00466,Phone Product 466,Electronics,Phone,3215.8469,VND,SKU000466,True,2024-03-02T00:00:00+00:00,2024-04-27T00:00:00+00:00,erp,2024-04-27T01:00:00+00:00
P00467,Laptop Product 467,Electronics,Laptop,4741.7274,VND,SKU000467,False,2025-03-09T00:00:00+00:00,2025-04-21T00:00:00+00:00,woocommerce,2025-04-21T01:00:00+00:00
P00468,Kids Product 468,Fashion,Kids,4657.9367,VND,SKU000468,True,2024-08-20T00:00:00+00:00,2024-09-16T00:00:00+00:00,erp,2024-09-16T01:00:00+00:00
P00469,Fitness Product 469,Sports,Fitness,3099.0284,VND,SKU000469,True,2024-08-04T00:00:00+00:00,2024-08-29T00:00:00+00:00,woocommerce,2024-08-29T01:00:00+00:00
P00470,Decor Product 470,Home,Decor,4210.1478,VND,SKU000470,False,2025-07-26T00:00:00+00:00,2025-09-02T00:00:00+00:00,woocommerce,2025-09-02T01:00:00+00:00
P00471,Kids Product 471,Fashion,Kids,4137.9959,VND,SKU000471,True,2025-10-19T00:00:00+00:00,2025-11-13T00:00:00+00:00,erp,2025-11-13T01:00:00+00:00
P00472,Kids Product 472,Fashion,Kids,1356.8986,VND,SKU000472,True,2025-03-10T00:00:00+00:00,2025-03-22T00:00:00+00:00,erp,2025-03-22T01:00:00+00:00
P00473,Kids Product 473,Fashion,Kids,1205.2543,VND,SKU000473,True,2024-12-09T00:00:00+00:00,2024-12-10T00:00:00+00:00,erp,2024-12-10T01:00:00+00:00
P00474,Phone Product 474,Electronics,Phone,3785.042,VND,SKU000474,True,2025-09-03T00:00:00+00:00,2025-09-03T00:00:00+00:00,erp,2025-09-03T01:00:00+00:00
P00475,Decor Product 475,Home,Decor,1353.1484,VND,SKU000475,True,2024-02-03T00:00:00+00:00,2024-02-18T00:00:00+00:00,woocommerce,2024-02-18T01:00:00+00:00
P00476,Phone Product 476,Electronics,Phone,4718.1106,VND,SKU000476,True,2024-11-18T00:00:00+00:00,2024-11-23T00:00:00+00:00,woocommerce,2024-11-23T01:00:00+00:00
P00477,Women Product 477,Fashion,Women,1579.2175,VND,SKU000477,False,2025-05-27T00:00:00+00:00,2025-06-08T00:00:00+00:00,woocommerce,2025-06-08T01:00:00+00:00
P00478,Decor Product 478,Home,Decor,1663.2778,VND,SKU000478,True,2025-11-21T00:00:00+00:00,2025-11-27T00:00:00+00:00,erp,2025-11-27T01:00:00+00:00
P00479,Tablet Product 479,Electronics,Tablet,2935.9274,VND,SKU000479,True,2025-01-26T00:00:00+00:00,2025-02-25T00:00:00+00:00,woocommerce,2025-02-25T01:00:00+00:00
P00480,Furniture Product 480,Home,Furniture,402.9768,VND,SKU000480,True,2025-11-29T00:00:00+00:00,2025-12-28T00:00:00+00:00,erp,2025-12-28T01:00:00+00:00
P00481,Decor Product 481,Home,Decor,3846.4403,VND,SKU000481,True,2025-10-31T00:00:00+00:00,2025-11-09T00:00:00+00:00,woocommerce,2025-11-09T01:00:00+00:00
P00482,Fitness Product 482,Sports,Fitness,1807.9786,VND,SKU000482,False,2024-12-13T00:00:00+00:00,2024-12-31T00:00:00+00:00,erp,2024-12-31T01:00:00+00:00
P00483,Fitness Product 483,Sports,Fitness,3038.3165,VND,SKU000483,True,2024-08-01T00:00:00+00:00,2024-09-09T00:00:00+00:00,woocommerce,2024-09-09T01:00:00+00:00
P00484,Phone Product 484,Electronics,Phone,4353.5828,VND,SKU000484,True,2024-05-26T00:00:00+00:00,2024-07-14T00:00:00+00:00,woocommerce,2024-07-14T01:00:00+00:00
P00485,Laptop Product 485,Electronics,Laptop,4670.9393,VND,SKU000485,True,2024-11-17T00:00:00+00:00,2024-11-27T00:00:00+00:00,erp,2024-11-27T01:00:00+00:00
P00486,Kids Product 486,Fashion,Kids,455.2539,VND,SKU000486,True,2025-01-07T00:00:00+00:00,2025-01-29T00:00:00+00:00,woocommerce,2025-01-29T01:00:00+00:00
P00487,Women Product 487,Fashion,Women,4384.5228,VND,SKU000487,True,2024-09-19T00:00:00+00:00,2024-11-06T00:00:00+00:00,erp,2024-11-06T01:00:00+00:00
P00488,Fitness Product 488,Sports,Fitness,1440.2591,VND,SKU000488,False,2025-01-07T00:00:00+00:00,2025-03-02T00:00:00+00:00,erp,2025-03-02T01:00:00+00:00
P00489,Outdoor Product 489,Sports,Outdoor,3126.9132,VND,SKU000489,True,2025-06-08T00:00:00+00:00,2025-08-01T00:00:00+00:00,woocommerce,2025-08-01T01:00:00+00:00
P00490,Tablet Product 490,Electronics,Tablet,2255.9604,VND,SKU000490,True,2025-02-27T00:00:00+00:00,2025-03-31T00:00:00+00:00,erp,2025-03-31T01:00:00+00:00
P00491,Decor Product 491,Home,Decor,781.2655,VND,SKU000491,True,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00,woocommerce,2025-07-28T01:00:00+00:00
P00492,Fitness Product 492,Sports,Fitness,4270.6077,VND,SKU000492,True,2025-08-06T00:00:00+00:00,2025-08-31T00:00:00+00:00,woocommerce,2025-08-31T01:00:00+00:00
P00493,Indoor Product 493,Sports,Indoor,2334.7292,VND,SKU000493,False,2024-04-05T00:00:00+00:00,2024-04-27T00:00:00+00:00,erp,2024-04-27T01:00:00+00:00
P00494,Phone Product 494,Electronics,Phone,4798.1452,VND,SKU000494,False,2024-04-20T00:00:00+00:00,2024-06-17T00:00:00+00:00,woocommerce,2024-06-17T01:00:00+00:00
P00495,Kitchen Product 495,Home,Kitchen,1593.2515,VND,SKU000495,False,2024-12-02T00:00:00+00:00,2024-12-06T00:00:00+00:00,erp,2024-12-06T01:00:00+00:00
P00496,Fitness Product 496,Sports,Fitness,201.0289,VND,SKU000496,True,2024-10-12T00:00:00+00:00,2024-11-10T00:00:00+00:00,woocommerce,2024-11-10T01:00:00+00:00
P00497,Decor Product 497,Home,Decor,2845.3508,VND,SKU000497,False,2024-08-06T00:00:00+00:00,2024-08-26T00:00:00+00:00,erp,2024-08-26T01:00:00+00:00
P00498,Women Product 498,Fashion,Women,279.8468,VND,SKU000498,True,2025-04-29T00:00:00+00:00,2025-05-12T00:00:00+00:00,woocommerce,2025-05-12T01:00:00+00:00
P00499,Women Product 499,Fashion,Women,427.1205,VND,SKU000499,True,2025-10-12T00:00:00+00:00,2025-10-23T00:00:00+00:00,woocommerce,2025-10-23T01:00:00+00:00
P00500,Fitness Product 500,Sports,Fitness,3563.9114,VND,SKU000500,False,2024-11-01T00:00:00+00:00,2024-12-26T00:00:00+00:00,erp,2024-12-26T01:00:00+00:00
P00501,Men Product 501,Fashion,Men,4475.8334,VND,SKU000501,False,2024-02-25T00:00:00+00:00,2024-03-01T00:00:00+00:00,woocommerce,2024-03-01T01:00:00+00:00
P00502,Men Product 502,Fashion,Men,4710.2888,VND,SKU000502,False,2024-07-22T00:00:00+00:00,2024-08-13T00:00:00+00:00,woocommerce,2024-08-13T01:00:00+00:00
P00503,Decor Product 503,Home,Decor,4563.8631,VND,SKU000503,False,2025-03-23T00:00:00+00:00,2025-04-14T00:00:00+00:00,erp,2025-04-14T01:00:00+00:00
P00504,Furniture Product 504,Home,Furniture,3086.3967,VND,SKU000504,True,2025-11-14T00:00:00+00:00,2025-12-21T00:00:00+00:00,woocommerce,2025-12-21T01:00:00+00:00
P00505,Phone Product 505,Electronics,Phone,745.9581,VND,SKU000505,True,2025-04-14T00:00:00+00:00,2025-06-12T00:00:00+00:00,erp,2025-06-12T01:00:00+00:00
P00506,Outdoor Product 506,Sports,Outdoor,28.3477,VND,SKU000506,False,2025-06-17T00:00:00+00:00,2025-08-02T00:00:00+00:00,erp,2025-08-02T01:00:00+00:00
P00507,Indoor Product 507,Sports,Indoor,192.065,VND,SKU000507,True,2025-08-15T00:00:00+00:00,2025-08-21T00:00:00+00:00,woocommerce,2025-08-21T01:00:00+00:00
P00508,Decor Product 508,Home,Decor,1746.9469,VND,SKU000508,True,2025-01-21T00:00:00+00:00,2025-02-03T00:00:00+00:00,erp,2025-02-03T01:00:00+00:00
P00509,Women Product 509,Fashion,Women,4484.308,VND,SKU000509,True,2024-01-17T00:00:00+00:00,2024-02-05T00:00:00+00:00,woocommerce,2024-02-05T01:00:00+00:00
P00510,Outdoor Product 510,Sports,Outdoor,1767.534,VND,SKU000510,False,2025-02-24T00:00:00+00:00,2025-03-18T00:00:00+00:00,woocommerce,2025-03-18T01:00:00+00:00
P00511,Phone Product 511,Electronics,Phone,1871.8762,VND,SKU000511,True,2025-04-14T00:00:00+00:00,2025-05-11T00:00:00+00:00,woocommerce,2025-05-11T01:00:00+00:00
P00512,Outdoor Product 512,Sports,Outdoor,3404.6064,VND,SKU000512,True,2025-11-06T00:00:00+00:00,2025-12-20T00:00:00+00:00,erp,2025-12-20T01:00:00+00:00
P00513,Phone Product 513,Electronics,Phone,91.9682,VND,SKU000513,False,2024-04-01T00:00:00+00:00,2024-05-12T00:00:00+00:00,erp,2024-05-12T01:00:00+00:00
P00514,Indoor Product 514,Sports,Indoor,2728.2214,VND,SKU000514,False,2025-09-30T00:00:00+00:00,2025-11-28T00:00:00+00:00,erp,2025-11-28T01:00:00+00:00
P00515,Women Product 515,Fashion,Women,3886.6325,VND,SKU000515,False,2024-08-04T00:00:00+00:00,2024-08-18T00:00:00+00:00,erp,2024-08-18T01:00:00+00:00
P00516,Kitchen Product 516,Home,Kitchen,4838.4043,VND,SKU000516,False,2024-05-07T00:00:00+00:00,2024-05-29T00:00:00+00:00,woocommerce,2024-05-29T01:00:00+00:00
P00517,Fitness Product 517,Sports,Fitness,1127.4436,VND,SKU000517,True,2025-01-18T00:00:00+00:00,2025-03-09T00:00:00+00:00,woocommerce,2025-03-09T01:00:00+00:00
P00518,Women Product 518,Fashion,Women,1215.3567,VND,SKU000518,False,2025-02-28T00:00:00+00:00,2025-04-12T00:00:00+00:00,erp,2025-04-12T01:00:00+00:00
P00519,Phone Product 519,Electronics,Phone,1878.2846,VND,SKU000519,True,2024-06-06T00:00:00+00:00,2024-07-26T00:00:00+00:00,woocommerce,2024-07-26T01:00:00+00:00
P00520,Decor Product 520,Home,Decor,2783.1405,VND,SKU000520,False,2025-03-16T00:00:00+00:00,2025-03-31T00:00:00+00:00,erp,2025-03-31T01:00:00+00:00
P00521,Fitness Product 521,Sports,Fitness,653.0636,VND,SKU000521,False,2025-08-14T00:00:00+00:00,2025-09-10T00:00:00+00:00,erp,2025-09-10T01:00:00+00:00
P00522,Outdoor Product 522,Sports,Outdoor,2192.6339,VND,SKU000522,True,2025-06-13T00:00:00+00:00,2025-06-23T00:00:00+00:00,erp,2025-06-23T01:00:00+00:00
P00523,Tablet Product 523,Electronics,Tablet,1966.1408,VND,SKU000523,True,2025-08-13T00:00:00+00:00,2025-10-02T00:00:00+00:00,erp,2025-10-02T01:00:00+00:00
P00524,Men Product 524,Fashion,Men,137.9447,VND,SKU000524,True,2024-04-05T00:00:00+00:00,2024-04-10T00:00:00+00:00,erp,2024-04-10T01:00:00+00:00
P00525,Tablet Product 525,Electronics,Tablet,4862.2754,VND,SKU000525,False,2025-07-10T00:00:00+00:00,2025-09-06T00:00:00+00:00,erp,2025-09-06T01:00:00+00:00
P00526,Kitchen Product 526,Home,Kitchen,3890.1728,VND,SKU000526,True,2025-10-11T00:00:00+00:00,2025-11-20T00:00:00+00:00,erp,2025-11-20T01:00:00+00:00
P00527,Kitchen Product 527,Home,Kitchen,4203.8794,VND,SKU000527,False,2024-07-17T00:00:00+00:00,2024-08-20T00:00:00+00:00,woocommerce,2024-08-20T01:00:00+00:00
P00528,Laptop Product 528,Electronics,Laptop,727.41,VND,SKU000528,True,2024-03-25T00:00:00+00:00,2024-05-23T00:00:00+00:00,erp,2024-05-23T01:00:00+00:00
P00529,Laptop Product 529,Electronics,Laptop,544.3125,VND,SKU000529,True,2025-09-02T00:00:00+00:00,2025-09-09T00:00:00+00:00,woocommerce,2025-09-09T01:00:00+00:00
P00530,Furniture Product 530,Home,Furniture,4224.6718,VND,SKU000530,True,2024-03-20T00:00:00+00:00,2024-04-20T00:00:00+00:00,woocommerce,2024-04-20T01:00:00+00:00
P00531,Laptop Product 531,Electronics,Laptop,377.1441,VND,SKU000531,True,2024-01-23T00:00:00+00:00,2024-02-18T00:00:00+00:00,erp,2024-02-18T01:00:00+00:00
P00532,Outdoor Product 532,Sports,Outdoor,4542.429,VND,SKU000532,True,2024-11-17T00:00:00+00:00,2024-12-27T00:00:00+00:00,erp,2024-12-27T01:00:00+00:00
P00533,Men Product 533,Fashion,Men,2840.7963,VND,SKU000533,True,2024-07-01T00:00:00+00:00,2024-08-12T00:00:00+00:00,erp,2024-08-12T01:00:00+00:00
P00534,Women Product 534,Fashion,Women,3003.9644,VND,SKU000534,True,2025-05-10T00:00:00+00:00,2025-06-18T00:00:00+00:00,erp,2025-06-18T01:00:00+00:00
P00535,Men Product 535,Fashion,Men,157.4807,VND,SKU000535,True,2024-07-16T00:00:00+00:00,2024-08-23T00:00:00+00:00,erp,2024-08-23T01:00:00+00:00
P00536,Kitchen Product 536,Home,Kitchen,1092.6193,VND,SKU000536,True,2024-04-27T00:00:00+00:00,2024-06-23T00:00:00+00:00,erp,2024-06-23T01:00:00+00:00
P00537,Furniture Product 537,Home,Furniture,1375.5957,VND,SKU000537,True,2024-05-09T00:00:00+00:00,2024-05-26T00:00:00+00:00,erp,2024-05-26T01:00:00+00:00
P00538,Kids Product 538,Fashion,Kids,1478.6612,VND,SKU000538,False,2025-07-18T00:00:00+00:00,2025-08-28T00:00:00+00:00,woocommerce,2025-08-28T01:00:00+00:00
P00539,Fitness Product 539,Sports,Fitness,997.4035,VND,SKU000539,True,2024-09-13T00:00:00+00:00,2024-09-24T00:00:00+00:00,woocommerce,2024-09-24T01:00:00+00:00
P00540,Tablet Product 540,Electronics,Tablet,836.609,VND,SKU000540,True,2025-08-24T00:00:00+00:00,2025-09-12T00:00:00+00:00,woocommerce,2025-09-12T01:00:00+00:00
P00541,Outdoor Product 541,Sports,Outdoor,3737.9256,VND,SKU000541,True,2025-03-09T00:00:00+00:00,2025-04-16T00:00:00+00:00,erp,2025-04-16T01:00:00+00:00
P00542,Outdoor Product 542,Sports,Outdoor,1771.0484,VND,SKU000542,True,2024-07-23T00:00:00+00:00,2024-08-28T00:00:00+00:00,woocommerce,2024-08-28T01:00:00+00:00
P00543,Furniture Product 543,Home,Furniture,2938.4775,VND,SKU000543,True,2025-06-07T00:00:00+00:00,2025-06-23T00:00:00+00:00,woocommerce,2025-06-23T01:00:00+00:00
P00544,Fitness Product 544,Sports,Fitness,4047.1119,VND,SKU000544,False,2024-04-27T00:00:00+00:00,2024-05-08T00:00:00+00:00,erp,2024-05-08T01:00:00+00:00
P00545,Men Product 545,Fashion,Men,3288.2035,VND,SKU000545,True,2024-03-15T00:00:00+00:00,2024-03-28T00:00:00+00:00,erp,2024-03-28T01:00:00+00:00
P00546,Men Product 546,Fashion,Men,3444.5791,VND,SKU000546,True,2024-01-10T00:00:00+00:00,2024-01-30T00:00:00+00:00,erp,2024-01-30T01:00:00+00:00
P00547,Indoor Product 547,Sports,Indoor,1170.9172,VND,SKU000547,True,2024-11-25T00:00:00+00:00,2025-01-21T00:00:00+00:00,woocommerce,2025-01-21T01:00:00+00:00
P00548,Kids Product 548,Fashion,Kids,1095.1425,VND,SKU000548,True,2024-08-05T00:00:00+00:00,2024-09-07T00:00:00+00:00,erp,2024-09-07T01:00:00+00:00
P00549,Indoor Product 549,Sports,Indoor,4068.8384,VND,SKU000549,True,2025-03-21T00:00:00+00:00,2025-04-10T00:00:00+00:00,erp,2025-04-10T01:00:00+00:00
P00550,Laptop Product 550,Electronics,Laptop,4951.396,VND,SKU000550,False,2025-05-25T00:00:00+00:00,2025-05-27T00:00:00+00:00,erp,2025-05-27T01:00:00+00:00
P00551,Laptop Product 551,Electronics,Laptop,1641.1051,VND,SKU000551,False,2024-06-24T00:00:00+00:00,2024-08-01T00:00:00+00:00,erp,2024-08-01T01:00:00+00:00
P00552,Laptop Product 552,Electronics,Laptop,3918.6951,VND,SKU000552,True,2024-01-19T00:00:00+00:00,2024-02-29T00:00:00+00:00,woocommerce,2024-02-29T01:00:00+00:00
P00553,Men Product 553,Fashion,Men,4480.1893,VND,SKU000553,True,2025-02-16T00:00:00+00:00,2025-02-18T00:00:00+00:00,woocommerce,2025-02-18T01:00:00+00:00
P00554,Phone Product 554,Electronics,Phone,4150.9526,VND,SKU000554,False,2025-04-26T00:00:00+00:00,2025-05-02T00:00:00+00:00,woocommerce,2025-05-02T01:00:00+00:00
P00555,Women Product 555,Fashion,Women,408.0384,VND,SKU000555,True,2024-12-20T00:00:00+00:00,2025-01-14T00:00:00+00:00,woocommerce,2025-01-14T01:00:00+00:00
P00556,Laptop Product 556,Electronics,Laptop,4919.9945,VND,SKU000556,False,2024-11-01T00:00:00+00:00,2024-12-15T00:00:00+00:00,erp,2024-12-15T01:00:00+00:00
P00557,Kids Product 557,Fashion,Kids,1127.8316,VND,SKU000557,True,2024-04-15T00:00:00+00:00,2024-04-16T00:00:00+00:00,erp,2024-04-16T01:00:00+00:00
P00558,Laptop Product 558,Electronics,Laptop,859.2553,VND,SKU000558,True,2025-03-22T00:00:00+00:00,2025-04-05T00:00:00+00:00,woocommerce,2025-04-05T01:00:00+00:00
P00559,Tablet Product 559,Electronics,Tablet,4417.7635,VND,SKU000559,True,2024-02-23T00:00:00+00:00,2024-03-10T00:00:00+00:00,erp,2024-03-10T01:00:00+00:00
P00560,Laptop Product 560,Electronics,Laptop,1653.3516,VND,SKU000560,False,2024-03-17T00:00:00+00:00,2024-04-02T00:00:00+00:00,woocommerce,2024-04-02T01:00:00+00:00
P00561,Furniture Product 561,Home,Furniture,608.3081,VND,SKU000561,True,2025-08-20T00:00:00+00:00,2025-09-18T00:00:00+00:00,erp,2025-09-18T01:00:00+00:00
P00562,Indoor Product 562,Sports,Indoor,620.6428,VND,SKU000562,True,2025-04-02T00:00:00+00:00,2025-05-14T00:00:00+00:00,woocommerce,2025-05-14T01:00:00+00:00
P00563,Outdoor Product 563,Sports,Outdoor,3657.0143,VND,SKU000563,True,2024-11-25T00:00:00+00:00,2025-01-13T00:00:00+00:00,erp,2025-01-13T01:00:00+00:00
P00564,Women Product 564,Fashion,Women,2796.991,VND,SKU000564,True,2024-03-25T00:00:00+00:00,2024-04-16T00:00:00+00:00,erp,2024-04-16T01:00:00+00:00
P00565,Phone Product 565,Electronics,Phone,1070.2526,VND,SKU000565,True,2025-05-21T00:00:00+00:00,2025-05-24T00:00:00+00:00,woocommerce,2025-05-24T01:00:00+00:00
P00566,Fitness Product 566,Sports,Fitness,1708.8462,VND,SKU000566,True,2025-05-14T00:00:00+00:00,2025-05-20T00:00:00+00:00,woocommerce,2025-05-20T01:00:00+00:00
P00567,Indoor Product 567,Sports,Indoor,2527.5119,VND,SKU000567,True,2024-06-06T00:00:00+00:00,2024-07-30T00:00:00+00:00,erp,2024-07-30T01:00:00+00:00
P00568,Women Product 568,Fashion,Women,3106.1855,VND,SKU000568,True,2025-04-08T00:00:00+00:00,2025-06-02T00:00:00+00:00,woocommerce,2025-06-02T01:00:00+00:00
P00569,Furniture Product 569,Home,Furniture,829.3397,VND,SKU000569,True,2024-10-11T00:00:00+00:00,2024-11-07T00:00:00+00:00,erp,2024-11-07T01:00:00+00:00
P00570,Kitchen Product 570,Home,Kitchen,559.8939,VND,SKU000570,True,2024-04-19T00:00:00+00:00,2024-06-05T00:00:00+00:00,woocommerce,2024-06-05T01:00:00+00:00
P00571,Kitchen Product 571,Home,Kitchen,3312.8087,VND,SKU000571,False,2024-01-30T00:00:00+00:00,2024-02-29T00:00:00+00:00,woocommerce,2024-02-29T01:00:00+00:00
P00572,Men Product 572,Fashion,Men,1778.5899,VND,SKU000572,True,2025-07-17T00:00:00+00:00,2025-07-22T00:00:00+00:00,erp,2025-07-22T01:00:00+00:00
P00573,Indoor Product 573,Sports,Indoor,1675.3601,VND,SKU000573,False,2025-03-17T00:00:00+00:00,2025-04-18T00:00:00+00:00,woocommerce,2025-04-18T01:00:00+00:00
P00574,Men Product 574,Fashion,Men,1918.7874,VND,SKU000574,False,2024-02-20T00:00:00+00:00,2024-04-01T00:00:00+00:00,erp,2024-04-01T01:00:00+00:00
P00575,Men Product 575,Fashion,Men,2974.3053,VND,SKU000575,False,2025-02-16T00:00:00+00:00,2025-02-27T00:00:00+00:00,woocommerce,2025-02-27T01:00:00+00:00
P00576,Tablet Product 576,Electronics,Tablet,1252.2318,VND,SKU000576,True,2024-02-21T00:00:00+00:00,2024-04-02T00:00:00+00:00,erp,2024-04-02T01:00:00+00:00
P00577,Phone Product 577,Electronics,Phone,1338.2294,VND,SKU000577,True,2024-02-06T00:00:00+00:00,2024-03-13T00:00:00+00:00,erp,2024-03-13T01:00:00+00:00
P00578,Men Product 578,Fashion,Men,3581.9584,VND,SKU000578,False,2025-09-27T00:00:00+00:00,2025-11-10T00:00:00+00:00,woocommerce,2025-11-10T01:00:00+00:00
P00579,Phone Product 579,Electronics,Phone,1036.4698,VND,SKU000579,True,2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,woocommerce,2024-11-01T01:00:00+00:00
P00580,Kids Product 580,Fashion,Kids,3672.0725,VND,SKU000580,True,2025-09-02T00:00:00+00:00,2025-09-20T00:00:00+00:00,erp,2025-09-20T01:00:00+00:00
P00581,Indoor Product 581,Sports,Indoor,4534.2722,VND,SKU000581,True,2024-11-08T00:00:00+00:00,2025-01-01T00:00:00+00:00,erp,2025-01-01T01:00:00+00:00
P00582,Kids Product 582,Fashion,Kids,944.8486,VND,SKU000582,False,2024-03-12T00:00:00+00:00,2024-03-22T00:00:00+00:00,erp,2024-03-22T01:00:00+00:00
P00583,Tablet Product 583,Electronics,Tablet,1676.9302,VND,SKU000583,True,2025-04-30T00:00:00+00:00,2025-05-27T00:00:00+00:00,woocommerce,2025-05-27T01:00:00+00:00
P00584,Phone Product 584,Electronics,Phone,4266.9174,VND,SKU000584,True,2025-11-26T00:00:00+00:00,2026-01-13T00:00:00+00:00,woocommerce,2026-01-13T01:00:00+00:00
P00585,Laptop Product 585,Electronics,Laptop,555.8361,VND,SKU000585,True,2024-09-10T00:00:00+00:00,2024-10-10T00:00:00+00:00,woocommerce,2024-10-10T01:00:00+00:00
P00586,Decor Product 586,Home,Decor,3777.4125,VND,SKU000586,True,2025-05-30T00:00:00+00:00,2025-06-09T00:00:00+00:00,erp,2025-06-09T01:00:00+00:00
P00587,Kids Product 587,Fashion,Kids,2458.4026,VND,SKU000587,True,2024-12-09T00:00:00+00:00,2025-01-06T00:00:00+00:00,woocommerce,2025-01-06T01:00:00+00:00
P00588,Outdoor Product 588,Sports,Outdoor,77.6697,VND,SKU000588,True,2025-01-08T00:00:00+00:00,2025-02-06T00:00:00+00:00,woocommerce,2025-02-06T01:00:00+00:00
P00589,Kids Product 589,Fashion,Kids,4326.9874,VND,SKU000589,False,2025-11-10T00:00:00+00:00,2026-01-03T00:00:00+00:00,erp,2026-01-03T01:00:00+00:00
P00590,Kids Product 590,Fashion,Kids,3202.6035,VND,SKU000590,True,2025-06-15T00:00:00+00:00,2025-07-31T00:00:00+00:00,woocommerce,2025-07-31T01:00:00+00:00
P00591,Decor Product 591,Home,Decor,2494.1828,VND,SKU000591,True,2024-05-25T00:00:00+00:00,2024-06-16T00:00:00+00:00,woocommerce,2024-06-16T01:00:00+00:00
P00592,Men Product 592,Fashion,Men,4604.0298,VND,SKU000592,False,2024-04-01T00:00:00+00:00,2024-04-13T00:00:00+00:00,erp,2024-04-13T01:00:00+00:00
P00593,Kids Product 593,Fashion,Kids,4497.1147,VND,SKU000593,False,2025-11-26T00:00:00+00:00,2025-12-30T00:00:00+00:00,erp,2025-12-30T01:00:00+00:00
P00594,Kids Product 594,Fashion,Kids,1662.6664,VND,SKU000594,False,2024-12-23T00:00:00+00:00,2025-02-17T00:00:00+00:00,woocommerce,2025-02-17T01:00:00+00:00
P00595,Men Product 595,Fashion,Men,2605.1879,VND,SKU000595,True,2024-02-12T00:00:00+00:00,2024-03-20T00:00:00+00:00,erp,2024-03-20T01:00:00+00:00
