order_id,customer_id,product_id,quantity,unit_price,total_amount,status,currency,order_date,shipped_at,delivered_at,_source,_loaded_at
O00402,C00316,P00422,5,4316.7901,21583.9505,cancelled,VND,2025-06-09T00:00:00+00:00,2025-06-14T00:00:00+00:00,2025-06-23T00:00:00+00:00,oms,2025-06-23T01:00:00+00:00
O00403,C00791,P00232,2,1848.1753,3696.3506,cancelled,VND,2025-07-23T00:00:00+00:00,2025-07-29T00:00:00+00:00,2025-08-07T00:00:00+00:00,oms,2025-08-07T01:00:00+00:00
O00404,C00851,P00283,6,3630.2184,21781.3104,pending,VND,2024-05-17T00:00:00+00:00,2024-05-21T00:00:00+00:00,2024-05-31T00:00:00+00:00,shopify,2024-05-31T01:00:00+00:00
O00405,C00039,P00297,1,4965.6989,4965.6989,paid,VND,2024-10-25T00:00:00+00:00,2024-10-27T00:00:00+00:00,2024-10-31T00:00:00+00:00,oms,2024-10-31T01:00:00+00:00
O00406,C00994,P00784,6,979.7013,5878.2078,shipped,VND,2025-06-22T00:00:00+00:00,2025-06-25T00:00:00+00:00,2025-07-05T00:00:00+00:00,oms,2025-07-05T01:00:00+00:00
O00407,C00405,P00746,4,4035.4579,16141.8316,cancelled,VND,2024-04-14T00:00:00+00:00,2024-04-15T00:00:00+00:00,2024-04-17T00:00:00+00:00,shopify,2024-04-17T01:00:00+00:00
O00408,C00539,P00478,2,2726.4458,5452.8916,cancelled,VND,2025-09-13T00:00:00+00:00,2025-09-15T00:00:00+00:00,2025-09-19T00:00:00+00:00,oms,2025-09-19T01:00:00+00:00
O00409,C00647,P00696,4,2467.9795,9871.918,paid,VND,2024-05-17T00:00:00+00:00,2024-05-21T00:00:00+00:00,2024-05-27T00:00:00+00:00,oms,2024-05-27T01:00:00+00:00
O00410,C00904,P00417,1,3619.5705,3619.5705,cancelled,VND,2024-03-26T00:00:00+00:00,2024-04-02T00:00:00+00:00,2024-04-12T00:00:00+00:00,shopify,2024-04-12T01:00:00+00:00
O00411,C00777,P00985,6,4957.1956,29743.1736,delivered,VND,2024-04-07T00:00:00+00:00,2024-04-11T00:00:00+00:00,2024-04-20T00:00:00+00:00,oms,2024-04-20T01:00:00+00:00
O00412,C00011,P00934,3,1051.4307,3154.2921,cancelled,VND,2024-01-28T00:00:00+00:00,2024-02-04T00:00:00+00:00,2024-02-05T00:00:00+00:00,oms,2024-02-05T01:00:00+00:00
O00413,C00343,P00798,7,568.953,3982.671,cancelled,VND,2024-05-10T00:00:00+00:00,2024-05-17T00:00:00+00:00,2024-05-27T00:00:00+00:00,oms,2024-05-27T01:00:00+00:00
O00414,C00251,P00705,7,1675.9213,11731.4491,shipped,VND,2025-10-14T00:00:00+00:00,2025-10-20T00:00:00+00:00,2025-10-28T00:00:00+00:00,shopify,2025-10-28T01:00:00+00:00
O00415,C00843,P00611,2,4802.2392,9604.4784,paid,VND,2025-03-01T00:00:00+00:00,2025-03-02T00:00:00+00:00,2025-03-12T00:00:00+00:00,shopify,2025-03-12T01:00:00+00:00
O00416,C00377,P00625,6,678.2922,4069.7532,cancelled,VND,2024-02-29T00:00:00+00:00,2024-03-01T00:00:00+00:00,2024-03-06T00:00:00+00:00,oms,2024-03-06T01:00:00+00:00
O00417,C00828,P00127,9,3200.0495,28800.4455,cancelled,VND,2025-08-11T00:00:00+00:00,2025-08-14T00:00:00+00:00,2025-08-16T00:00:00+00:00,shopify,2025-08-16T01:00:00+00:00
O00418,C00232,P00237,7,2654.1437,18579.0059,cancelled,VND,2024-12-17T00:00:00+00:00,2024-12-24T00:00:00+00:00,2024-12-25T00:00:00+00:00,oms,2024-12-25T01:00:00+00:00
O00419,C00775,P00418,4,861.2974,3445.1896,cancelled,VND,2024-06-10T00:00:00+00:00,2024-06-12T00:00:00+00:00,2024-06-22T00:00:00+00:00,oms,2024-06-22T01:00:00+00:00
O00420,C00076,P00246,8,1382.3481,11058.7848,pending,VND,2024-12-11T00:00:00+00:00,2024-12-15T00:00:00+00:00,2024-12-17T00:00:00+00:00,shopify,2024-12-17T01:00:00+00:00
O00421,C00957,P00038,5,658.9617,3294.8085,shipped,VND,2025-07-02T00:00:00+00:00,2025-07-06T00:00:00+00:00,2025-07-07T00:00:00+00:00,oms,2025-07-07T01:00:00+00:00
O00422,C00797,P00812,6,1195.8668,7175.2008,pending,VND,2025-02-08T00:00:00+00:00,2025-02-12T00:00:00+00:00,2025-02-19T00:00:00+00:00,oms,2025-02-19T01:00:00+00:00
O00423,C00120,P00765,3,2138.3148,6414.9444,pending,VND,2024-01-19T00:00:00+00:00,2024-01-20T00:00:00+00:00,2024-01-24T00:00:00+00:00,oms,2024-01-24T01:00:00+00:00
O00424,C00370,P00400,7,4423.8526,30966.9682,delivered,VND,2024-03-31T00:00:00+00:00,2024-04-07T00:00:00+00:00,2024-04-08T00:00:00+00:00,oms,2024-04-08T01:00:00+00:00
O00425,C00702,P00467,2,1608.6873,3217.3746,paid,VND,2024-08-05T00:00:00+00:00,2024-08-06T00:00:00+00:00,2024-08-09T00:00:00+00:00,shopify,2024-08-09T01:00:00+00:00
O00426,C00920,P00349,6,269.7398,1618.4388,paid,VND,2025-03-16T00:00:00+00:00,2025-03-21T00:00:00+00:00,2025-03-30T00:00:00+00:00,shopify,2025-03-30T01:00:00+00:00
O00427,C00586,P00112,8,3135.6277,25085.0216,paid,VND,2025-05-11T00:00:00+00:00,2025-05-15T00:00:00+00:00,2025-05-24T00:00:00+00:00,oms,2025-05-24T01:00:00+00:00
O00428,C00538,P00852,5,1459.1001,7295.5005,shipped,VND,2024-02-11T00:00:00+00:00,2024-02-12T00:00:00+00:00,2024-02-16T00:00:00+00:00,oms,2024-02-16T01:00:00+00:00
O00429,C00813,P00541,8,3903.4139,31227.3112,delivered,VND,2024-12-16T00:00:00+00:00,2024-12-19T00:00:00+00:00,2024-12-23T00:00:00+00:00,oms,2024-12-23T01:00:00+00:00
O00430,C00418,P00048,4,1176.3998,4705.5992,pending,VND,2025-01-18T00:00:00+00:00,2025-01-23T00:00:00+00:00,2025-01-25T00:00:00+00:00,oms,2025-01-25T01:00:00+00:00
O00431,C00684,P00380,8,3458.6278,27669.0224,cancelled,VND,2024-01-19T00:00:00+00:00,2024-01-24T00:00:00+00:00,2024-01-25T00:00:00+00:00,shopify,2024-01-25T01:00:00+00:00
O00432,C00579,P00595,2,4018.3998,8036.7996,pending,VND,2024-10-19T00:00:00+00:00,2024-10-24T00:00:00+00:00,2024-10-27T00:00:00+00:00,shopify,2024-10-27T01:00:00+00:00
O00433,C00262,P00597,3,2020.2468,6060.7404,cancelled,VND,2025-09-04T00:00:00+00:00,2025-09-10T00:00:00+00:00,2025-09-20T00:00:00+00:00,shopify,2025-09-20T01:00:00+00:00
O00434,C00786,P00640,10,4042.2696,40422.696,cancelled,VND,2025-11-03T00:00:00+00:00,2025-11-06T00:00:00+00:00,2025-11-15T00:00:00+00:00,shopify,2025-11-15T01:00:00+00:00
O00435,C00092,P00911,9,1484.7821,13363.0389,cancelled,VND,2025-07-02T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-15T00:00:00+00:00,shopify,2025-07-15T01:00:00+00:00
O00436,C00653,P00975,10,1248.5221,12485.221,shipped,VND,2024-12-04T00:00:00+00:00,2024-12-09T00:00:00+00:00,2024-12-11T00:00:00+00:00,oms,2024-12-11T01:00:00+00:00
O00437,C00791,P00513,5,2851.7129,14258.5645,pending,VND,2024-07-18T00:00:00+00:00,2024-07-20T00:00:00+00:00,2024-07-24T00:00:00+00:00,oms,2024-07-24T01:00:00+00:00
O00438,C00860,P00800,4,1479.214,5916.856,delivered,VND,2024-05-24T00:00:00+00:00,2024-05-31T00:00:00+00:00,2024-06-07T00:00:00+00:00,oms,2024-06-07T01:00:00+00:00
O00439,C00418,P00638,1,4950.213,4950.213,pending,VND,2025-04-29T00:00:00+00:00,2025-05-01T00:00:00+00:00,2025-05-08T00:00:00+00:00,shopify,2025-05-08T01:00:00+00:00
O00440,C00783,P00428,1,3213.2604,3213.2604,shipped,VND,2024-06-27T00:00:00+00:00,2024-07-03T00:00:00+00:00,2024-07-07T00:00:00+00:00,oms,2024-07-07T01:00:00+00:00
O00441,C00533,P00622,4,1635.6327,6542.5308,paid,VND,2025-11-09T00:00:00+00:00,2025-11-14T00:00:00+00:00,2025-11-20T00:00:00+00:00,oms,2025-11-20T01:00:00+00:00
O00442,C00674,P00919,9,3787.4909,34087.4181,shipped,VND,2024-10-18T00:00:00+00:00,2024-10-25T00:00:00+00:00,2024-10-26T00:00:00+00:00,shopify,2024-10-26T01:00:00+00:00
O00443,C00909,P00680,2,4908.1743,9816.3486,shipped,VND,2025-08-02T00:00:00+00:00,2025-08-07T00:00:00+00:00,2025-08-14T00:00:00+00:00,oms,2025-08-14T01:00:00+00:00
O00444,C00563,P00824,3,2037.0923,6111.2769,delivered,VND,2025-01-02T00:00:00+00:00,2025-01-07T00:00:00+00:00,2025-01-10T00:00:00+00:00,shopify,2025-01-10T01:00:00+00:00
O00445,C00096,P00803,9,1918.3451,17265.1059,pending,VND,2025-01-22T00:00:00+00:00,2025-01-25T00:00:00+00:00,2025-02-01T00:00:00+00:00,oms,2025-02-01T01:00:00+00:00
O00446,C00016,P00576,8,4045.6233,32364.9864,paid,VND,2024-04-10T00:00:00+00:00,2024-04-16T00:00:00+00:00,2024-04-19T00:00:00+00:00,shopify,2024-04-19T01:00:00+00:00
O00447,C00586,P00345,2,1267.1334,2534.2668,delivered,VND,2024-07-15T00:00:00+00:00,2024-07-22T00:00:00+00:00,2024-07-27T00:00:00+00:00,oms,2024-07-27T01:00:00+00:00
O00448,C00247,P00602,5,4250.3201,21251.6005,pending,VND,2024-10-05T00:00:00+00:00,2024-10-11T00:00:00+00:00,2024-10-12T00:00:00+00:00,oms,2024-10-12T01:00:00+00:00
O00449,C00490,P00771,4,14.8811,59.5244,delivered,VND,2025-11-14T00:00:00+00:00,2025-11-21T00:00:00+00:00,2025-11-30T00:00:00+00:00,shopify,2025-11-30T01:00:00+00:00
O00450,C00930,P00907,7,322.3988,2256.7916,cancelled,VND,2024-02-26T00:00:00+00:00,2024-02-27T00:00:00+00:00,2024-03-05T00:00:00+00:00,oms,2024-03-05T01:00:00+00:00
O00451,C00077,P00084,4,4073.4256,16293.7024,pending,VND,2024-12-08T00:00:00+00:00,2024-12-15T00:00:00+00:00,2024-12-16T00:00:00+00:00,oms,2024-12-16T01:00:00+00:00
O00452,C00385,P00541,1,3064.2174,3064.2174,cancelled,VND,2024-10-12T00:00:00+00:00,2024-10-13T00:00:00+00:00,2024-10-18T00:00:00+00:00,oms,2024-10-18T01:00:00+00:00
O00453,C00879,P00756,6,281.0744,1686.4464,cancelled,VND,2025-02-21T00:00:00+00:00,2025-02-28T00:00:00+00:00,2025-03-03T00:00:00+00:00,oms,2025-03-03T01:00:00+00:00
O00454,C00893,P00597,8,3213.9454,25711.5632,shipped,VND,2025-10-04T00:00:00+00:00,2025-10-06T00:00:00+00:00,2025-10-07T00:00:00+00:00,oms,2025-10-07T01:00:00+00:00
O00455,C00653,P00287,5,93.9213,469.6065,cancelled,VND,2025-05-22T00:00:00+00:00,2025-05-26T00:00:00+00:00,2025-06-03T00:00:00+00:00,shopify,2025-06-03T01:00:00+00:00
O00456,C00401,P00167,1,3574.4337,3574.4337,delivered,VND,2025-04-04T00:00:00+00:00,2025-04-06T00:00:00+00:00,2025-04-13T00:00:00+00:00,oms,2025-04-13T01:00:00+00:00
O00457,C00611,P00141,6,107.1178,642.7068,delivered,VND,2024-04-04T00:00:00+00:00,2024-04-10T00:00:00+00:00,2024-04-18T00:00:00+00:00,shopify,2024-04-18T01:00:00+00:00
O00458,C00946,P00049,3,2831.4526,8494.3578,pending,VND,2025-09-08T00:00:00+00:00,2025-09-09T00:00:00+00:00,2025-09-14T00:00:00+00:00,shopify,2025-09-14T01:00:00+00:00
O00459,C00960,P00537,9,1321.3674,11892.3066,delivered,VND,2024-07-18T00:00:00+00:00,2024-07-20T00:00:00+00:00,2024-07-24T00:00:00+00:00,oms,2024-07-24T01:00:00+00:00
O00460,C00092,P00960,3,4771.4243,14314.2729,paid,VND,2024-11-17T00:00:00+00:00,2024-11-20T00:00:00+00:00,2024-11-23T00:00:00+00:00,shopify,2024-11-23T01:00:00+00:00
O00461,C00938,P00985,7,552.4793,3867.3551,pending,VND,2025-07-11T00:00:00+00:00,2025-07-12T00:00:00+00:00,2025-07-20T00:00:00+00:00,oms,2025-07-20T01:00:00+00:00
O00462,C00870,P00921,3,3393.3832,10180.1496,pending,VND,2024-03-21T00:00:00+00:00,2024-03-26T00:00:00+00:00,2024-03-29T00:00:00+00:00,shopify,2024-03-29T01:00:00+00:00
O00463,C00116,P00225,7,1197.4852,8382.3964,paid,VND,2025-06-09T00:00:00+00:00,2025-06-15T00:00:00+00:00,2025-06-21T00:00:00+00:00,shopify,2025-06-21T01:00:00+00:00
O00464,C00508,P00560,10,4882.4012,48824.012,paid,VND,2025-01-20T00:00:00+00:00,2025-01-21T00:00:00+00:00,2025-01-25T00:00:00+00:00,shopify,2025-01-25T01:00:00+00:00
O00465,C00077,P00913,9,1490.6735,13416.0615,paid,VND,2024-09-27T00:00:00+00:00,2024-10-02T00:00:00+00:00,2024-10-03T00:00:00+00:00,shopify,2024-10-03T01:00:00+00:00
O00466,C00049,P00145,7,1477.1424,10339.9968,delivered,VND,2024-02-14T00:00:00+00:00,2024-02-21T00:00:00+00:00,2024-02-23T00:00:00+00:00,shopify,2024-02-23T01:00:00+00:00
O00467,C00292,P00055,4,2264.1758,9056.7032,delivered,VND,2025-11-29T00:00:00+00:00,2025-12-02T00:00:00+00:00,2025-12-04T00:00:00+00:00,shopify,2025-12-04T01:00:00+00:00
O00468,C00548,P00111,3,4526.1635,13578.4905,paid,VND,2025-05-26T00:00:00+00:00,2025-06-01T00:00:00+00:00,2025-06-10T00:00:00+00:00,oms,2025-06-10T01:00:00+00:00
O00469,C00077,P00015,3,3198.9217,9596.7651,cancelled,VND,2025-05-18T00:00:00+00:00,2025-05-25T00:00:00+00:00,2025-06-04T00:00:00+00:00,oms,2025-06-04T01:00:00+00:00
O00470,C00105,P00644,4,1312.8808,5251.5232,cancelled,VND,2025-03-05T00:00:00+00:00,2025-03-07T00:00:00+00:00,2025-03-17T00:00:00+00:00,shopify,2025-03-17T01:00:00+00:00
O00471,C00753,P00850,8,3924.1288,31393.0304,delivered,VND,2025-09-13T00:00:00+00:00,2025-09-17T00:00:00+00:00,2025-09-21T00:00:00+00:00,oms,2025-09-21T01:00:00+00:00
O00472,C00896,P00843,9,1222.7167,11004.4503,paid,VND,2024-04-27T00:00:00+00:00,2024-05-04T00:00:00+00:00,2024-05-13T00:00:00+00:00,shopify,2024-05-13T01:00:00+00:00
O00473,C00419,P00030,6,1152.2524,6913.5144,delivered,VND,2025-04-05T00:00:00+00:00,2025-04-11T00:00:00+00:00,2025-04-12T00:00:00+00:00,shopify,2025-04-12T01:00:00+00:00
O00474,C00413,P00698,2,2273.3329,4546.6658,paid,VND,2024-03-03T00:00:00+00:00,2024-03-07T00:00:00+00:00,2024-03-15T00:00:00+00:00,shopify,2024-03-15T01:00:00+00:00
O00475,C00531,P00799,3,4301.9043,12905.7129,delivered,VND,2024-01-16T00:00:00+00:00,2024-01-19T00:00:00+00:00,2024-01-20T00:00:00+00:00,oms,2024-01-20T01:00:00+00:00
O00476,C00087,P00675,3,910.4404,2731.3212,paid,VND,2025-10-06T00:00:00+00:00,2025-10-09T00:00:00+00:00,2025-10-15T00:00:00+00:00,oms,2025-10-15T01:00:00+00:00
O00477,C00403,P00696,6,84.0124,504.0744,pending,VND,2024-12-09T00:00:00+00:00,2024-12-14T00:00:00+00:00,2024-12-22T00:00:00+00:00,shopify,2024-12-22T01:00:00+00:00
O00478,C00415,P00584,3,3665.1233,10995.3699,pending,VND,2025-06-19T00:00:00+00:00,2025-06-25T00:00:00+00:00,2025-06-28T00:00:00+00:00,oms,2025-06-28T01:00:00+00:00
O00479,C00336,P00582,7,4844.8935,33914.2545,cancelled,VND,2025-08-31T00:00:00+00:00,2025-09-01T00:00:00+00:00,2025-09-10T00:00:00+00:00,shopify,2025-09-10T01:00:00+00:00
O00480,C00241,P00441,10,3048.7167,30487.167,pending,VND,2024-10-22T00:00:00+00:00,2024-10-29T00:00:00+00:00,2024-11-07T00:00:00+00:00,oms,2024-11-07T01:00:00+00:00
O00481,C00130,P00914,1,4255.8536,4255.8536,cancelled,VND,2024-02-04T00:00:00+00:00,2024-02-09T00:00:00+00:00,2024-02-13T00:00:00+00:00,shopify,2024-02-13T01:00:00+00:00
O00482,C00999,P00737,10,3586.5878,35865.878,paid,VND,2024-09-13T00:00:00+00:00,2024-09-18T00:00:00+00:00,2024-09-23T00:00:00+00:00,shopify,2024-09-23T01:00:00+00:00
O00483,C00904,P00621,6,4232.2163,25393.2978,pending,VND,2025-09-16T00:00:00+00:00,2025-09-21T00:00:00+00:00,2025-09-30T00:00:00+00:00,oms,2025-09-30T01:00:00+00:00
O00484,C00291,P00356,8,3134.0686,25072.5488,delivered,VND,2025-06-03T00:00:00+00:00,2025-06-07T00:00:00+00:00,2025-06-08T00:00:00+00:00,oms,2025-06-08T01:00:00+00:00
O00485,C00366,P00946,3,1184.0518,3552.1554,delivered,VND,2025-07-11T00:00:00+00:00,2025-07-15T00:00:00+00:00,2025-07-23T00:00:00+00:00,shopify,2025-07-23T01:00:00+00:00
O00486,C00201,P00553,3,140.8273,422.4819,delivered,VND,2025-09-22T00:00:00+00:00,2025-09-26T00:00:00+00:00,2025-10-01T00:00:00+00:00,oms,2025-10-01T01:00:00+00:00
O00487,C00987,P00629,2,3599.8495,7199.699,cancelled,VND,2025-11-10T00:00:00+00:00,2025-11-14T00:00:00+00:00,2025-11-22T00:00:00+00:00,shopify,2025-11-22T01:00:00+00:00
O00488,C00394,P00555,3,4286.5486,12859.6458,delivered,VND,2025-08-11T00:00:00+00:00,2025-08-15T00:00:00+00:00,2025-08-24T00:00:00+00:00,oms,2025-08-24T01:00:00+00:00
O00489,C00858,P00855,3,1607.3802,4822.1406,pending,VND,2025-08-13T00:00:00+00:00,2025-08-15T00:00:00+00:00,2025-08-23T00:00:00+00:00,shopify,2025-08-23T01:00:00+00:00
O00490,C00698,P00537,1,1998.9823,1998.9823,shipped,VND,2024-07-09T00:00:00+00:00,2024-07-15T00:00:00+00:00,2024-07-19T00:00:00+00:00,oms,2024-07-19T01:00:00+00:00
O00491,C00713,P00276,1,3321.2149,3321.2149,delivered,VND,2025-01-04T00:00:00+00:00,2025-01-11T00:00:00+00:00,2025-01-18T00:00:00+00:00,shopify,2025-01-18T01:00:00+00:00
O00492,C00703,P00468,10,201.1958,2011.958,shipped,VND,2025-11-20T00:00:00+00:00,2025-11-21T00:00:00+00:00,2025-11-24T00:00:00+00:00,oms,2025-11-24T01:00:00+00:00
O00493,C00798,P00765,6,4263.8832,25583.2992,cancelled,VND,2024-10-01T00:00:00+00:00,2024-10-04T00:00:00+00:00,2024-10-07T00:00:00+00:00,shopify,2024-10-07T01:00:00+00:00
O00494,C00472,P00608,7,988.5752,6920.0264,shipped,VND,2024-12-27T00:00:00+00:00,2025-01-03T00:00:00+00:00,2025-01-13T00:00:00+00:00,oms,2025-01-13T01:00:00+00:00
O00495,C00654,P00253,3,3420.7927,10262.3781,delivered,VND,2025-08-12T00:00:00+00:00,2025-08-19T00:00:00+00:00,2025-08-24T00:00:00+00:00,oms,2025-08-24T01:00:00+00:00
O00496,C00888,P00964,4,2735.4486,10941.7944,delivered,VND,2025-08-09T00:00:00+00:00,2025-08-10T00:00:00+00:00,2025-08-16T00:00:00+00:00,oms,2025-08-16T01:00:00+00:00
O00497,C00267,P00082,6,941.1429,5646.8574,paid,VND,2024-12-11T00:00:00+00:00,2024-12-17T00:00:00+00:00,2024-12-25T00:00:00+00:00,shopify,2024-12-25T01:00:00+00:00
O00498,C00399,P00172,10,867.5674,8675.674,shipped,VND,2025-08-26T00:00:00+00:00,2025-08-28T00:00:00+00:00,2025-09-01T00:00:00+00:00,shopify,2025-09-01T01:00:00+00:00
O00499,C00105,P00229,9,539.991,4859.919,pending,VND,2025-02-04T00:00:00+00:00,2025-02-07T00:00:00+00:00,2025-02-13T00:00:00+00:00,shopify,2025-02-13T01:00:00+00:00
O00500,C00532,P00270,7,4748.3896,33238.7272,cancelled,VND,2025-07-26T00:00:00+00:00,2025-07-29T00:00:00+00:00,2025-07-30T00:00:00+00:00,shopify,2025-07-30T01:00:00+00:00
O00501,C00775,P00500,5,4126.0613,20630.3065,shipped,VND,2024-08-17T00:00:00+00:00,2024-08-18T00:00:00+00:00,2024-08-22T00:00:00+00:00,oms,2024-08-22T01:00:00+00:00
O00502,C00899,P00692,9,4123.3996,37110.5964,delivered,VND,2024-03-17T00:00:00+00:00,2024-03-24T00:00:00+00:00,2024-03-26T00:00:00+00:00,shopify,2024-03-26T01:00:00+00:00
O00503,C00169,P00049,4,2612.4975,10449.99,shipped,VND,2024-12-07T00:00:00+00:00,2024-12-12T00:00:00+00:00,2024-12-16T00:00:00+00:00,oms,2024-12-16T01:00:00+00:00
O00504,C00089,P00859,6,1058.8275,6352.965,shipped,VND,2024-11-10T00:00:00+00:00,2024-11-11T00:00:00+00:00,2024-11-17T00:00:00+00:00,shopify,2024-11-17T01:00:00+00:00
O00505,C00111,P00335,6,1019.463,6116.778,shipped,VND,2024-08-09T00:00:00+00:00,2024-08-15T00:00:00+00:00,2024-08-18T00:00:00+00:00,oms,2024-08-18T01:00:00+00:00
O00506,C00838,P00430,8,3641.9299,29135.4392,delivered,VND,2025-06-21T00:00:00+00:00,2025-06-22T00:00:00+00:00,2025-06-26T00:00:00+00:00,shopify,2025-06-26T01:00:00+00:00
O00507,C00872,P00325,1,90.1232,90.1232,pending,VND,2025-09-27T00:00:00+00:00,2025-09-30T00:00:00+00:00,2025-10-03T00:00:00+00:00,shopify,2025-10-03T01:00:00+00:00
O00508,C00974,P00789,2,185.609,371.218,delivered,VND,2024-12-28T00:00:00+00:00,2024-12-30T00:00:00+00:00,2025-01-07T00:00:00+00:00,oms,2025-01-07T01:00:00+00:00
O00509,C00713,P00606,9,2369.7097,21327.3873,delivered,VND,2024-03-02T00:00:00+00:00,2024-03-07T00:00:00+00:00,2024-03-10T00:00:00+00:00,oms,2024-03-10T01:00:00+00:00
O00510,C00279,P00370,3,1182.6996,3548.0988,shipped,VND,2025-06-10T00:00:00+00:00,2025-06-15T00:00:00+00:00,2025-06-24T00:00:00+00:00,shopify,2025-06-24T01:00:00+00:00
O00511,C00167,P00912,3,4676.5181,14029.5543,delivered,VND,2025-07-24T00:00:00+00:00,2025-07-31T00:00:00+00:00,2025-08-07T00:00:00+00:00,oms,2025-08-07T01:00:00+00:00
O00512,C00979,P00333,10,2537.1328,25371.328,shipped,VND,2025-04-05T00:00:00+00:00,2025-04-10T00:00:00+00:00,2025-04-18T00:00:00+00:00,shopify,2025-04-18T01:00:00+00:00
O00513,C00884,P00172,3,2468.6322,7405.8966,shipped,VND,2024-12-11T00:00:00+00:00,2024-12-16T00:00:00+00:00,2024-12-22T00:00:00+00:00,shopify,2024-12-22T01:00:00+00:00
O00514,C00751,P00603,7,4823.0317,33761.2219,shipped,VND,2024-11-20T00:00:00+00:00,2024-11-27T00:00:00+00:00,2024-12-07T00:00:00+00:00,oms,2024-12-07T01:00:00+00:00
O00515,C00515,P00132,5,4790.4455,23952.2275,shipped,VND,2024-05-01T00:00:00+00:00,2024-05-02T00:00:00+00:00,2024-05-09T00:00:00+00:00,oms,2024-05-09T01:00:00+00:00
O00516,C00140,P00955,1,4413.6251,4413.6251,shipped,VND,2024-02-13T00:00:00+00:00,2024-02-15T00:00:00+00:00,2024-02-20T00:00:00+00:00,oms,2024-02-20T01:00:00+00:00
O00517,C00601,P00663,4,373.0134,1492.0536,shipped,VND,2024-08-30T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-03T00:00:00+00:00,shopify,2024-09-03T01:00:00+00:00
O00518,C00071,P00214,1,1626.6432,1626.6432,paid,VND,2025-05-07T00:00:00+00:00,2025-05-08T00:00:00+00:00,2025-05-17T00:00:00+00:00,shopify,2025-05-17T01:00:00+00:00
O00519,C00569,P00756,3,3413.1547,10239.4641,cancelled,VND,2024-10-17T00:00:00+00:00,2024-10-20T00:00:00+00:00,2024-10-25T00:00:00+00:00,shopify,2024-10-25T01:00:00+00:00
O00520,C00396,P00601,10,4975.5511,49755.511,paid,VND,2025-05-17T00:00:00+00:00,2025-05-19T00:00:00+00:00,2025-05-27T00:00:00+00:00,shopify,2025-05-27T01:00:00+00:00
O00521,C00460,P00921,8,3599.6103,28796.8824,paid,VND,2024-10-26T00:00:00+00:00,2024-11-01T00:00:00+00:00,2024-11-08T00:00:00+00:00,oms,2024-11-08T01:00:00+00:00
O00522,C00133,P00376,9,4924.102,44316.918,paid,VND,2024-06-20T00:00:00+00:00,2024-06-23T00:00:00+00:00,2024-06-28T00:00:00+00:00,oms,2024-06-28T01:00:00+00:00
O00523,C00539,P00224,3,3540.7533,10622.2599,paid,VND,2024-04-18T00:00:00+00:00,2024-04-24T00:00:00+00:00,2024-04-27T00:00:00+00:00,oms,2024-04-27T01:00:00+00:00
O00524,C00130,P00205,10,724.6309,7246.309,cancelled,VND,2025-10-22T00:00:00+00:00,2025-10-23T00:00:00+00:00,2025-10-28T00:00:00+00:00,oms,2025-10-28T01:00:00+00:00
O00525,C00061,P00387,1,4428.5558,4428.5558,shipped,VND,2025-06-16T00:00:00+00:00,2025-06-18T00:00:00+00:00,2025-06-25T00:00:00+00:00,shopify,2025-06-25T01:00:00+00:00
O00526,C00164,P00209,9,2321.2986,20891.6874,delivered,VND,2024-01-25T00:00:00+00:00,2024-01-30T00:00:00+00:00,2024-02-02T00:00:00+00:00,shopify,2024-02-02T01:00:00+00:00
O00527,C00532,P00724,2,3329.135,6658.27,shipped,VND,2024-06-30T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-10T00:00:00+00:00,shopify,2024-07-10T01:00:00+00:00
O00528,C00476,P00329,5,3736.6647,18683.3235,delivered,VND,2025-01-06T00:00:00+00:00,2025-01-11T00:00:00+00:00,2025-01-16T00:00:00+00:00,oms,2025-01-16T01:00:00+00:00
O00529,C00389,P00159,10,4711.2673,47112.673,pending,VND,2024-11-29T00:00:00+00:00,2024-12-01T00:00:00+00:00,2024-12-11T00:00:00+00:00,shopify,2024-12-11T01:00:00+00:00
O00530,C00392,P00922,9,1213.0338,10917.3042,cancelled,VND,2024-04-14T00:00:00+00:00,2024-04-18T00:00:00+00:00,2024-04-19T00:00:00+00:00,oms,2024-04-19T01:00:00+00:00
O00531,C00736,P00451,2,3230.6473,6461.2946,paid,VND,2024-06-28T00:00:00+00:00,2024-06-29T00:00:00+00:00,2024-07-07T00:00:00+00:00,oms,2024-07-07T01:00:00+00:00
O00532,C00454,P00807,4,4629.7169,18518.8676,pending,VND,2025-11-02T00:00:00+00:00,2025-11-07T00:00:00+00:00,2025-11-10T00:00:00+00:00,shopify,2025-11-10T01:00:00+00:00
O00533,C00187,P00177,3,2887.4739,8662.4217,delivered,VND,2025-08-03T00:00:00+00:00,2025-08-08T00:00:00+00:00,2025-08-12T00:00:00+00:00,oms,2025-08-12T01:00:00+00:00
O00534,C00979,P00104,7,3999.0208,27993.1456,pending,VND,2025-11-04T00:00:00+00:00,2025-11-11T00:00:00+00:00,2025-11-21T00:00:00+00:00,shopify,2025-11-21T01:00:00+00:00
O00535,C00242,P00567,9,727.926,6551.334,paid,VND,2024-06-19T00:00:00+00:00,2024-06-22T00:00:00+00:00,2024-06-28T00:00:00+00:00,oms,2024-06-28T01:00:00+00:00
